Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2022/9/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lithuania,LTU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49795074,11.82784882,10.6029723,11.2465256,10.6061301,11.03807112,11.02250742,11.13863344,12.7802074,12.63938578,12.57727705,12.10092532,12.02956875,12.00876539,
Lithuania,LTU,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262472336,1546869572,961276196,1263157746,1582034683,1712052546,1906924576,2092843539,1919840823,1962841077,2317431157,2515950503,2526907344,2619106962,3106957909
Lithuania,LTU,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,134,413,112,106,100,125,134,86,66,68,85,64,70,68,65,62,87,91,108,93,109,117,123,101,95,81,81,90,95,
Lithuania,LTU,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1036,180,27,78,77,71,71,61,55,46,49,44,47,34,20,18,16,6,15,15,20,42,18,58,46,24,33,18,
Lithuania,LTU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.491699994,0.536670029,0.54381001,0.502059996,0.585529983,0.667620003,0.657549977,0.664129972,0.751399994,0.748210013,0.79203999,0.801739991,0.789319992,0.830839992,0.783299983,0.902689993,0.893040001,0.948719978,1.030110002,1.043409944,0.842410028,0.896260023,0.936630011,0.994679987,1.155279994,
Luxembourg,LUX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.70993368,8.010868568,10.31988498,8.776426606,9.046388934,8.6803914,6.843395194,5.972497862,7.106325986,7.967048159,8.809608821,6.973219227,6.573374414,5.621122505,
Luxembourg,LUX,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411406488,1146674842,1044151986,962856322,1135855702,925028687,743237305,679502827,702202228,811594532,622261378,858269336,790975094,618349395,806609802
Luxembourg,LUX,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,97,109,94,,58,81,80,69,68,58,41,52,,73,50,35,52,48,44,24,85,51,41,16,23,24,26,15,48,60,79,85,109,113,128,128,143,156,152,117,129,
Luxembourg,LUX,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,897,708,616,,496,439,407,300,248,169,165,119,,166,74,69,77,102,68,86,91,70,42,8,18,64,26,25,23,24,21,43,52,56,90,119,301,512,243,359,679,
Luxembourg,LUX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583140016,,,1.62349999,1.58818996,1.558730006,1.648859978,1.571650028,1.546630025,1.588389993,1.423730016,1.424530029,1.206640005,1.233809948,1.217000008,1.25225997,1.266899943,1.238980055,1.16711998,1.176640034,1.128600001,
Latvia,LVA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50352101,7.452714564,8.75589103,8.451890787,9.470801104,11.40636943,15.41780684,17.72703887,18.92450329,17.24045417,17.71788072,20.54819954,17.21744363,20.03590641,
Latvia,LVA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356719941,430105243,375922453,430707601,633815822,777098337,1082132639,1329488659,1291458341,1203259954,1413241019,1879352694,1469863747,1837827445,1944253488
Latvia,LVA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,155,179,210,196,162,195,91,98,117,150,91,108,112,114,139,206,240,178,173,193,225,103,136,95,90,86,82,93,
Latvia,LVA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,163,87,90,273,40,90,91,81,63,64,24,43,57,37,8,9,3,7,10,12,8,4,1,18,7,24,5,1,
Latvia,LVA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396890014,0.366270006,0.379220009,0.351830006,0.43483001,0.402630001,0.40843001,0.359299988,0.398400009,0.527069986,0.646910012,0.551069975,0.577199996,0.448579997,0.60571003,0.715619981,0.663070023,0.613210022,0.68908,0.619809985,0.435140014,0.511039972,0.638689995,0.636929989,0.705500007,
"Macao SAR, China",MAC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.781777397,3.471766558,7.036238238,0,0,0,,0.163745112,0,,,0,0,0,
"Macao SAR, China",MAC,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38294,,,4766535,,,,
"Macao SAR, China",MAC,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,3,1,4,4,5,6,2,3,,1,1,,3,
"Macao SAR, China",MAC,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,,22,119,131,291,208,123,58,56,53,54,104,62,51,67,54,38,63,
"Macao SAR, China",MAC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062240001,0.069569997,0.06244,0.053440001,0.0876,0.082900003,0.056839999,0.101060003,0.05407,0.05012,0.044270001,0.04789,0.051169999,0.087760001,0.136490002,0.234919995,0.171900004,0.200790003,0.246659994,0.44896999,
St. Martin (French part),MAF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.703917086,3.744984846,3.863137703,4.018602248,4.852002419,4.425997331,
Morocco,MAR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564392267,602597557,691266546,837114354,1017946700,850002467,
Morocco,MAR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,29,36,47,16,28,35,29,72,83,60,61,55,,42,107,89,90,,97,,104,,,,104,140,178,150,177,135,152,169,197,316,355,224,237,198,187,199,250,
Morocco,MAR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,315,299,284,300,294,255,225,234,238,204,268,301,,256,253,292,237,,401,,,,,,457,520,732,782,834,856,882,880,843,828,742,797,1066,2026,2350,2531,2438,
Morocco,MAR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273409992,,,0.606819987,0.525860012,0.630710006,,,0.60789001,,,,0.714540005,,,,,,,,,,,
Monaco,MCO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,14,20,9,19,11,15,10,19,16,9,21,12,9,10,21,13,16,20,4,15,6,6,8,5,7,2,6,11,7,3,6,6,4,5,6,5,7,18,4,10,6,
Monaco,MCO,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,54,56,37,46,51,54,40,55,67,50,56,42,13,11,14,17,23,13,15,14,7,14,4,3,2,5,7,5,3,7,5,3,4,,4,1,7,17,11,5,7,
Monaco,MCO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037190001,0.038210001,,,,,,,,,,,,,,,,
Moldova,MDA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.842388971,9.704815699,7.418534795,5.132547013,2.76672881,5.339084,4.607808404,3.483887609,5.393474718,2.51881364,2.961304775,2.239086429,
Moldova,MDA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10339499,20486361,19854270,26511802,16758559,26537316,20717772,15491763,30060831,18848598,24947389,18904904,21773455
Moldova,MDA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,237,270,289,295,257,256,240,437,239,293,297,377,303,333,273,134,139,97,93,67,67,64,91,73,92,85,85,
Moldova,MDA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,296,39,135,57,23,15,10,17,30,3,9,11,9,14,22,5,11,11,22,29,72,60,64,37,21,15,11,
Moldova,MDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872959971,0.806789994,,,,,,0.324050009,0.349029988,0.398649991,0.406219989,0.545570016,0.534630001,0.525569975,0.36649999,0.337639987,0.349070013,0.297829986,0.311049998,0.309430003,0.276899993,0.253740013,0.251679987,0.236719996,0.227540001,
Madagascar,MDG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.082028328,0.721275585,1.719801278,1.213813341,9.729187994,0.455654591,0.472787126,0.637364473,0.256953836,0.768859293,0.503942104,0.395051885,0.366303757,0.80439439,
Madagascar,MDG,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7358033,7433359,9753614,5515413,52264342,2053172,2591337,4418113,1571831,5124794,3682718,2999283,2679402,4736757,
Madagascar,MDG,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,22,7,9,14,10,7,,4,3,16,7,4,9,14,1,9,3,4,4,5,3,6,9,9,,6,
Madagascar,MDG,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,16,23,36,30,37,48,38,25,20,22,35,40,67,63,43,34,58,40,47,29,16,30,42,37,30,21,
Madagascar,MDG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183249995,0.093800001,0.083420001,0.100319996,0.18175,0.201729998,0.290699989,0.192599997,0.150959998,0.141190007,0.120909996,0.117640004,0.130539998,0.099030003,0.090669997,,,0.01321,,0.01264,0.01275,,,,
Maldives,MDV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025307379,0.14397589,,,,
Maldives,MDV,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,708,,,,10421
Maldives,MDV,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.650461245,3.637049688,3.287398316,5.114441778,4.904590454,3.91458949,3.843458766,4.24022747,4.668786741,8.026127122,
Middle East & North Africa,MEA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12852878500,,15404274612,14852283944,15009563989,16753854707,17743458370,15729286900,15829252888,17235779855,16868692075,,
Middle East & North Africa,MEA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,1007,1190,1077,1090,1180,1486,1222,1575,1735,1734,1634,1802,2184,2306,2251,2350,2414,1995,3075,3265,3174,2824,3158,3508,4936,6735,7992,13340,17775,14403,13945,14379,13483,14674,17323,4204,19220,20397,17542,17129,17557,
Middle East & North Africa,MEA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,4562,4332,4087,4249,4720,4191,3947,4216,4129,4433,4674,4384,3997,4630,4633,5382,4477,3012,6663,7287,8535,8657,8036,7366,8647,9909,12131,13973,13000,11546,14914,14923,14219,14438,13614,15165,15955,17628,17894,19082,18210,
Middle East & North Africa,MEA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.918194149,,,,,,,,1.588781132,
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.56525591,22.68289655,22.13548965,21.14743246,21.35298924,20.51078062,20.19739133,19.57027558,20.63766387,21.16605047,20.88855314,20.40583323,21.50524928,
Mexico,MEX,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43655038390,38922314346,49220998354,52263263695,57554228142,58517564993,61491327493,60215238507,62439833022,69631039375,74815823506,75162629529,71003025509,74932493342
Mexico,MEX,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,704,765,550,730,688,590,629,742,652,757,661,564,565,553,498,432,386,420,453,455,431,534,526,468,565,584,574,629,685,822,951,1065,1294,1210,1246,1364,1310,1334,1555,1305,1132,
Mexico,MEX,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,4768,5232,4763,3861,3771,3091,3071,3509,3748,3817,4400,4707,7130,7659,9446,4961,6365,10111,10440,11655,12630,13031,12536,11739,12633,13851,14931,15970,15896,13459,13625,12990,14020,14234,14889,16707,16103,15850,14869,14636,13180,
Mexico,MEX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.250669986,0.276199996,0.301959991,0.344099998,0.306129992,0.324180007,0.354299992,0.393139988,0.38815999,0.398440003,0.369219989,0.398330003,0.443870008,0.47953999,0.49485001,0.471289992,0.420960009,0.425029993,0.435299993,0.429430008,0.387780011,0.328319997,0.307110012,0.283840001,0.300960004,
Marshall Islands,MHL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94523687,20.89246618,20.27682129,18.17682032,19.15866102,19.80959547,19.7175569,20.71277615,20.42406991,20.9008346,21.19374899,21.44021042,22.87875465,
Middle income,MIC,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63999E+11,8.36629E+11,9.17694E+11,9.28937E+11,9.26307E+11,8.75334E+11,1.01319E+12,1.12604E+12,1.11496E+12,1.16376E+12,
Middle income,MIC,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646359484,0.675656439,0.729643861,0.781720644,0.809429678,0.848942902,0.885321591,0.90091616,0.971193547,1.051133937,1.121794328,1.125825881,1.226393511,1.201314106,1.340947431,1.364118708,1.39221661,1.349863251,1.41657825,1.563133387,1.864757546,
North Macedonia,MKD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901970549,1.291521883,3.164558175,3.556661345,4.110124211,4.070430591,3.782459003,3.29601142,3.36912564,2.081805108,3.981612862,4.049069246,4.217427644,4.181044941,
North Macedonia,MKD,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23016082,36728341,43323001,81123480,129992845,117340027,122676418,130746178,125086859,82150817,186204144,234169534,252768041,232386333,
North Macedonia,MKD,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,58,100,52,66,84,64,71,66,42,48,44,53,55,105,34,39,27,37,50,42,,,,,,,47,
North Macedonia,MKD,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,178,76,13,118,60,2,53,59,209,23,9,15,4,13,5,11,1,3,3,4,,,,,,,,
North Macedonia,MKD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359109998,0.408419997,0.328090012,0.418879986,0.293099999,0.244609997,0.210639998,0.232370004,0.228249997,0.193729997,0.170929998,0.223580003,0.196789995,0.216340005,0.222760007,0.326759994,0.438939989,0.516460001,0.44411999,0.435849994,0.354389995,0.363669991,0.367830008,0.37560001,
Mali,MLI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.209588926,,4.483153207,4.391430259,2.256469319,,,,6.499346884,1.242702351,5.534527952,5.479697579,,
Mali,MLI,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373034,,3204182,7320665,3974159,,,,10105788,3017420,10404137,11053681,,
Mali,MLI,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218549997,,,0.583599985,,,,,0.314619988,,0.291979998,,0.157680005,,
Malta,MLT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.01895673,50.44221995,48.02707747,47.17116396,47.41286658,45.94939618,38.71060034,34.70841685,30.79472089,21.93325549,30.37705506,33.0708076,29.62182057,34.61949259,
Malta,MLT,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491142662,1346411152,1006410348,1185075373,1315205837,1272189915,1016402130,856958426,634073632,582916883,650667569,760310020,754560019,791982514,
Malta,MLT,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,7,6,3,4,,,5,5,3,2,2,6,3,8,21,11,6,22,8,11,23,26,22,,,,,10,14,8,12,9,11,13,5,9,3,5,2,5,6,
Malta,MLT,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,17,17,15,16,15,20,12,17,14,13,17,21,22,16,21,13,18,24,26,72,93,107,180,,471,,805,29,34,21,7,6,6,4,8,2,1,7,15,7,5,
Malta,MLT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.250200003,0.237430006,0.489710003,0.528199971,0.578440011,0.545400023,0.526669979,0.507390022,0.587409973,0.665059984,0.804319978,0.743359983,0.691789985,0.715149999,0.554359972,0.563319981,0.592859983,0.588940024,0.679889977,
Myanmar,MMR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002681273,0.201949574,1.013572002,0.268343903,0.62703153,0.469787769,7.533836736,6.028703132,3.624719024,2.762963136,2.939327965,
Myanmar,MMR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58189,3743377,15467021,6071366,15846765,9486539,252834722,285995154,246079373,211591219,202309313,296935620
Myanmar,MMR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070100002,0.0403,0.050790001,0.121699996,0.083099999,0.198870003,,,,,,,,,,,,,,,0.034839999,0.063539997,0.089259997,0.147249997,
Middle East & North Africa (excluding high income),MNA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.932026112,,,,2.069546738,2.115262966,2.241254252,,,,
Middle East & North Africa (excluding high income),MNA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095358874,,,,,,1911399289,,,,,,
Middle East & North Africa (excluding high income),MNA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456109669,,0.61789457,,,,
Montenegro,MNE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02807354,23.56673298,10.34142863,8.253606497,10.78467837,7.904502907,14.61958358,12.76544051,5.564621508,4.237936321,3.153848877,6.889965486,7.573026078,
Montenegro,MNE,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6276016,16652965,8629674,8063951,9889196,6909504,11118361,11848593,5165280,5133057,4246458,9697706,9914690,13067233
Montenegro,MNE,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,23,20,37,23,13,23,10,,3,16,5,
