,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between a monarch and their minister,55.4573004156337,27.3782296407296,43.378928016428,24.9928017969685,84.8579879996547,23.6200059200059,73.7984262650929,29.4376085334419,49.625992988493,78.190461698795,58.8759823509824,52.2361020923521,20.6233153420653,66.4231829127662,56.4503200503201,42.6062582479249,64.6140137640138,32.090470332137,17.6071881821882,45.916050693134,63.5152625152625,46.6403015965516,68.8939918106585,51.7693655110322,68.3346853763521,78.8682422515756,61.7567540484207,50.1766958350292,62.4246589829923,54.8251862335196,67.5819652569653,57.0077774077774,49.486440719774,1
Between confidants,79.8628374711708,77.4876569418236,72.065492686326,67.7958467458467,39.8419708378042,54.143948335615,44.4152504902505,68.1792129167129,64.9826944660278,44.4156519406519,44.238414671748,72.9826420493087,61.1841344612178,79.5858037795538,35.8145488770489,31.5208830521331,34.4860739569073,64.956687987938,24.9910099930933,25.4984668109668,45.7418675460342,21.3715437340437,50.8403087653088,76.9890396640397,77.6031724448391,35.0485347985348,70.7571172654506,69.0845025345025,69.64529328696,61.8329984829985,77.2221442138109,82.231331322998,34.8992270075603,0
Between a person and their significant other,85.5601074851075,83.922229313896,88.062131695465,84.5075088491755,27.9953507911841,86.3105827814161,52.7760939677606,86.8291247332914,70.7535273368607,31.2006340881341,42.7897993981327,86.5731922398589,91.7949188157521,85.111423067673,41.4726963622797,35.7538483121816,39.6996120391954,92.6447358968192,79.2135222031055,32.6986007819341,51.8009734863902,23.1468899156399,60.2578668245335,88.5013520430187,86.0093742677076,29.9583854417188,83.5657761991095,83.091510649844,80.3730331396998,85.1299299465966,85.3832454582454,88.9075461575462,34.00443661277,0
Between companions,79.2697111530445,74.7796772671772,65.6284181867515,65.2372471664139,36.8266687016687,52.3465602298936,68.0461362711363,67.191687016687,73.9640684932352,44.6752664002664,49.7931795056795,56.9067177920119,60.4394731448653,73.4182089606109,44.4508760574937,43.5895710317279,44.6983201348397,64.1788919595292,35.0006531050649,28.8162815216737,55.051709936759,24.2165828180534,56.3752952294619,72.0844465719466,76.9767084767085,41.7135739260739,74.4624605332939,59.8199420949421,79.6652807069474,76.842834017834,78.4039421997755,74.3128023211357,42.5822245655579,0
Between playmates,75.4653545528545,76.2596402054735,66.61268669602,66.4210991169325,32.6382461674128,49.6553944512278,61.9057487265821,64.4912507245841,68.4806129056129,45.4404260862594,49.4336766628433,52.5513632609221,53.2022574466202,70.9595588870099,32.633813318127,38.3495298184024,39.863810046163,61.5016743060861,25.3447571491689,31.5074475179867,51.6997995649956,22.864470034323,49.4163028329695,71.1283437241771,79.4990051615052,37.2419702211369,82.1101773226773,60.1842116217116,78.818748689582,75.505895955896,78.4543408751742,76.6311728395062,35.6784178784179,0
Between competitors in sports,27.9168852752186,61.7559650226317,45.4786486661487,34.3270317645318,73.4658000949668,26.1889766098099,80.432428374095,34.5235394235394,48.5367404200738,79.9669457086124,53.4235845944179,38.737167099422,24.2287335213806,40.5376094584428,37.8726550047628,35.8898640212366,33.3672231907526,24.6960997698743,18.3743926099318,77.673799058603,41.2697803467411,41.2812680329837,54.9212859671193,56.5545719712386,38.3019827394827,72.2540809499143,63.0883648758649,34.3082326623993,63.7823950740617,58.2158637658638,65.3373018956352,32.9805094596761,39.2256860423527,2
Between a person and their crush,72.7880886089219,60.0501853085186,64.7009652384652,75.3176087801088,32.1709659167992,63.3161662411662,31.0038327413327,65.4740252031919,48.589765635599,43.4328518703519,38.6486598278265,68.747836159846,78.7704714040499,63.3980538887402,30.3105677909599,37.6899396990083,35.8933748259729,73.5962837180974,57.9387354838335,25.202552503778,39.9694223985891,23.5666837882524,40.1068147901481,71.5921157546157,51.9811074727741,23.9593910718911,53.8495857537524,50.0652757736091,47.8670375920376,53.9330669330669,64.31797338464,57.6858929650596,36.5010726927394,0
Between cohabitants,77.4000897250897,74.1152620527621,77.4594718553052,68.3330280830281,37.7127292460626,60.885697327364,52.7799859091526,71.7857452732453,67.8462623795957,44.0727328227328,55.6786158286158,66.1091173895095,66.5148004047514,72.9997295641903,49.4522407875349,45.9055433038276,44.4800018971588,69.3993158801982,46.0810127145911,38.5331926334377,59.4734438129046,29.4471620790248,52.5278284986618,75.5145727729061,74.6708741875408,27.1462477337477,74.863675367842,71.737512025012,72.6681989306989,89.1778419111752,77.2523818773819,80.8082392915726,42.6576275576276,0
Between long-distance lovers,83.2059292559292,80.3319268694269,70.0618043993044,79.0673816923817,30.8966094091094,75.467963980464,41.0464984089984,77.6209706959707,71.2483197358197,38.3602314352314,44.0390234765235,73.1739303996657,82.1907149586071,75.1841944003709,30.5314168311717,38.5294237081002,33.304175989225,80.4538725073039,65.6087030797815,31.8543696136833,53.3014770088299,22.8184894081953,43.1316621649955,79.8650178525178,72.8095720637387,23.1012934596268,70.4460121668455,66.0262393470727,63.3653451486785,24.0149384566051,69.1925876592543,76.5778129278129,34.3692249108916,0
Between brothers-in-arms,73.7988408196741,66.2794891836559,69.9969550511217,50.2275170816837,50.6748026664693,46.3364320864321,64.5570633070633,63.7123102206436,60.9820613028946,50.9090862840863,54.959655313822,58.3878709344396,55.3939341522675,70.3976424900445,30.496735662667,37.0992561360208,41.7610280877438,64.9373304890462,20.5211024269848,32.0822475636201,48.4826821961626,28.5302428145565,55.3524074690741,66.9484911693245,76.4729515854516,58.0929197345864,68.4501800668467,63.8402800902801,69.5629412254412,66.7452795661129,73.4210144793478,80.2254867046534,40.3236922028589,0
